0.001000	 0.144732
0.006000	 0.144716
0.011000	 0.144691
0.016000	 0.144650
0.021000	 0.144609
0.026000	 0.144559
0.031000	 0.144510
0.036000	 0.144460
0.041000	 0.144419
0.046000	 0.144370
0.051000	 0.144329
0.056000	 0.144287
0.061000	 0.144255
0.066000	 0.144222
0.071000	 0.144189
0.076000	 0.144156
0.081000	 0.144131
0.086000	 0.144114
0.091000	 0.144090
0.096000	 0.144073
0.101000	 0.144065
0.106000	 0.144049
0.111000	 0.144049
0.116000	 0.144040
0.121000	 0.144040
0.126000	 0.144040
0.131000	 0.144040
0.136000	 0.144049
0.141000	 0.144057
0.146000	 0.144065
0.151000	 0.144082
0.156000	 0.144098
0.161000	 0.144114
0.166000	 0.144139
0.171000	 0.144156
0.176000	 0.144180
0.181000	 0.144213
0.186000	 0.144238
0.191000	 0.144271
0.196000	 0.144304
0.201000	 0.144337
0.206000	 0.144370
0.211000	 0.144411
0.216000	 0.144452
0.221000	 0.144493
0.226000	 0.144535
0.231000	 0.144584
0.236000	 0.144633
0.241000	 0.144683
0.246000	 0.144732
0.251000	 0.144782
0.256000	 0.144839
0.261000	 0.144889
0.266000	 0.144946
0.271000	 0.145004
0.276000	 0.145070
0.281000	 0.145128
0.286000	 0.145193
0.291000	 0.145251
0.296000	 0.145317
0.301000	 0.145383
0.306000	 0.145449
0.311000	 0.145523
0.316000	 0.145589
0.321000	 0.145663
0.326000	 0.145737
0.331000	 0.145811
0.336000	 0.145885
0.341000	 0.145960
0.346000	 0.146042
0.351000	 0.146116
0.356000	 0.146198
0.361000	 0.146281
0.366000	 0.146363
0.371000	 0.146445
0.376000	 0.146528
0.381000	 0.146610
0.386000	 0.146701
0.391000	 0.146783
0.396000	 0.146874
0.401000	 0.146964
0.406000	 0.147055
0.411000	 0.147146
0.416000	 0.147236
0.421000	 0.147335
0.426000	 0.147426
0.431000	 0.147516
0.436000	 0.147615
0.441000	 0.147714
0.446000	 0.147813
0.451000	 0.147912
0.456000	 0.148010
0.461000	 0.148109
0.466000	 0.148208
0.471000	 0.148307
0.476000	 0.148414
0.481000	 0.148513
0.486000	 0.148620
0.491000	 0.148727
0.496000	 0.148834
0.501000	 0.148941
0.506000	 0.149048
0.511000	 0.149155
0.516000	 0.149262
0.521000	 0.149369
0.526000	 0.149485
0.531000	 0.149592
0.536000	 0.149707
0.541000	 0.149814
0.546000	 0.149930
0.551000	 0.150045
0.556000	 0.150160
0.561000	 0.150276
0.566000	 0.150391
0.571000	 0.150506
0.576000	 0.150621
0.581000	 0.150745
0.586000	 0.150860
0.591000	 0.150984
0.596000	 0.151099
0.601000	 0.151223
0.606000	 0.151346
0.611000	 0.151462
0.616000	 0.151585
0.621000	 0.151709
0.626000	 0.151832
0.631000	 0.151956
0.636000	 0.152079
0.641000	 0.152211
0.646000	 0.152335
0.651000	 0.152458
0.656000	 0.152590
0.661000	 0.152714
0.666000	 0.152845
0.671000	 0.152977
0.676000	 0.153101
0.681000	 0.153233
0.686000	 0.153364
0.691000	 0.153496
0.696000	 0.153628
0.701000	 0.153760
0.706000	 0.153891
0.711000	 0.154023
0.716000	 0.154155
0.721000	 0.154295
0.726000	 0.154427
0.731000	 0.154559
0.736000	 0.154699
0.741000	 0.154830
0.746000	 0.154970
0.751000	 0.155110
0.756000	 0.155242
0.761000	 0.155382
0.766000	 0.155522
0.771000	 0.155662
0.776000	 0.155802
0.781000	 0.155942
0.786000	 0.156082
0.791000	 0.156222
0.796000	 0.156362
0.801000	 0.156502
0.806000	 0.156651
0.811000	 0.156791
0.816000	 0.156931
0.821000	 0.157079
0.826000	 0.157219
0.831000	 0.157367
0.836000	 0.157516
0.841000	 0.157656
0.846000	 0.157804
0.851000	 0.157952
0.856000	 0.158100
0.861000	 0.158240
0.866000	 0.158389
0.871000	 0.158537
0.876000	 0.158685
0.881000	 0.158833
0.886000	 0.158990
0.891000	 0.159138
0.896000	 0.159286
0.901000	 0.159435
0.906000	 0.159583
0.911000	 0.159739
0.916000	 0.159888
0.921000	 0.160044
0.926000	 0.160193
0.931000	 0.160349
0.936000	 0.160497
0.941000	 0.160654
0.946000	 0.160810
0.951000	 0.160959
0.956000	 0.161115
0.961000	 0.161272
0.966000	 0.161428
0.971000	 0.161585
0.976000	 0.161741
0.981000	 0.161898
0.986000	 0.162054
0.991000	 0.162210
0.996000	 0.162367
