0.000980 0.162499
0.002940 0.162474
0.004900 0.162425
0.006860 0.162359
0.008820 0.162268
0.010780 0.162169
0.012740 0.162054
0.014700 0.161922
0.016660 0.161782
0.018620 0.161634
0.020580 0.161486
0.030380 0.160629
0.040180 0.159698
0.049980 0.158759
0.059780 0.157812
0.069580 0.156890
0.079380 0.155992
0.089180 0.155119
0.098980 0.154279
0.108780 0.153471
0.118580 0.152689
0.128380 0.151931
0.138180 0.151206
0.147980 0.150514
0.157780 0.149839
0.167580 0.149197
0.177380 0.148579
0.187180 0.147977
0.196980 0.147401
0.206780 0.146849
0.216580 0.146322
0.226380 0.145811
0.236180 0.145317
0.245980 0.144839
0.255780 0.144386
0.265580 0.143950
0.275380 0.143530
0.285180 0.143126
0.294980 0.142731
0.304780 0.142360
0.314580 0.142006
0.324380 0.141660
0.334180 0.141330
0.343980 0.141009
0.353780 0.140713
0.363580 0.140416
0.373380 0.140144
0.383180 0.139881
