0.000980 0.147042 0.175698
0.002940 0.147048 0.175220
0.004900 0.147060 0.174314
0.006860 0.147078 0.173145
0.008820 0.147102 0.171761
0.010780 0.147129 0.170262
0.012740 0.147161 0.168697
0.014700 0.147197 0.167099
0.016660 0.147235 0.165501
0.018620 0.147277 0.163899
0.020580 0.147321 0.162318
0.030380 0.147568 0.154847
0.040180 0.147846 0.148192
0.049980 0.148140 0.142286
0.059780 0.148443 0.136998
0.069580 0.148752 0.132237
0.079380 0.149061 0.127896
0.089180 0.149367 0.123918
0.098980 0.149676 0.120261
0.108780 0.149993 0.116909
0.118580 0.150312 0.113820
0.128380 0.150627 0.110937
0.138180 0.150929 0.108202
0.147980 0.151221 0.105600
0.157780 0.151502 0.103120
0.167580 0.151774 0.100748
0.177380 0.152037 0.098483
0.187180 0.152295 0.096317
0.196980 0.152564 0.094324
0.206780 0.152848 0.092528
0.216580 0.153143 0.090889
0.226380 0.153447 0.089415
0.236180 0.153759 0.088080
0.245980 0.154077 0.086878
0.255780 0.154400 0.085807
0.265580 0.154724 0.084835
0.275380 0.155050 0.083962
0.285180 0.155375 0.083188
0.294980 0.155701 0.082496
0.304780 0.156027 0.081884
0.314580 0.156353 0.081357
0.324380 0.156678 0.080908
0.334180 0.157002 0.080529
0.343980 0.157326 0.080225
0.353780 0.157649 0.079982
0.363580 0.157972 0.079809
0.373380 0.158293 0.079693
0.383180 0.158613 0.079636
