0.000980 0.152252
0.002940 0.152228
0.004900 0.152186
0.006860 0.152129
0.008820 0.152055
0.010780 0.151956
0.012740 0.151857
0.014700 0.151742
0.016660 0.151618
0.018620 0.151478
0.020580 0.151338
0.030380 0.150572
0.040180 0.149732
0.049980 0.148867
0.059780 0.148002
0.069580 0.147146
0.079380 0.146305
0.089180 0.145482
0.098980 0.144683
0.108780 0.143909
0.118580 0.143151
0.128380 0.142418
0.138180 0.141709
0.147980 0.141017
0.157780 0.140342
0.167580 0.139683
0.177380 0.139049
0.187180 0.138431
0.196980 0.137830
0.206780 0.137237
0.216580 0.136669
0.226380 0.136108
0.236180 0.135565
0.245980 0.135038
0.255780 0.134527
0.265580 0.134025
0.275380 0.133530
0.285180 0.133053
0.294980 0.132591
0.304780 0.132138
0.314580 0.131694
0.324380 0.131265
0.334180 0.130845
0.343980 0.130433
0.353780 0.130030
0.363580 0.129643
0.373380 0.129264
0.383180 0.128893
