0.000980 0.176143
0.002940 0.176110
0.004900 0.176061
0.006860 0.175995
0.008820 0.175896
0.010780 0.175780
0.012740 0.175665
0.014700 0.175517
0.016660 0.175369
0.018620 0.175220
0.020580 0.175056
0.030380 0.174133
0.040180 0.173145
0.049980 0.172156
0.059780 0.171168
0.069580 0.170196
0.079380 0.169257
0.089180 0.168351
0.098980 0.167478
0.108780 0.166654
0.118580 0.165847
0.128380 0.165089
0.138180 0.164369
0.147980 0.163677
0.157780 0.163018
0.167580 0.162383
0.177380 0.161790
0.187180 0.161214
0.196980 0.160670
0.206780 0.160151
0.216580 0.159665
0.226380 0.159196
0.236180 0.158751
0.245980 0.158331
0.255780 0.157936
0.265580 0.157557
0.275380 0.157203
0.285180 0.156865
0.294980 0.156552
0.304780 0.156255
0.314580 0.155975
0.324380 0.155712
0.334180 0.155473
0.343980 0.155242
0.353780 0.155028
0.363580 0.154839
0.373380 0.154657
0.383180 0.154493
