0.000980 0.152019 0.139971
0.002940 0.152023 0.139774
0.004900 0.152030 0.139403
0.006860 0.152040 0.138884
0.008820 0.152054 0.138250
0.010780 0.152070 0.137533
0.012740 0.152089 0.136751
0.014700 0.152110 0.135919
0.016660 0.152133 0.135054
0.018620 0.152159 0.134165
0.020580 0.152186 0.133267
0.030380 0.152347 0.128704
0.040180 0.152539 0.124264
0.049980 0.152755 0.120072
0.059780 0.152988 0.116143
0.069580 0.153235 0.112453
0.079380 0.153495 0.108985
0.089180 0.153761 0.105723
0.098980 0.154033 0.102626
0.108780 0.154318 0.099735
0.118580 0.154615 0.097025
0.128380 0.154919 0.094472
0.138180 0.155221 0.092034
0.147980 0.155518 0.089670
0.157780 0.155811 0.087380
0.167580 0.156098 0.085156
0.177380 0.156382 0.083006
0.187180 0.156662 0.080916
0.196980 0.156938 0.078886
0.206780 0.157225 0.076987
0.216580 0.157526 0.075245
0.226380 0.157840 0.073656
0.236180 0.158165 0.072198
0.245980 0.158497 0.070876
0.255780 0.158838 0.069669
0.265580 0.159184 0.068582
0.275380 0.159535 0.067598
0.285180 0.159888 0.066704
0.294980 0.160242 0.065897
0.304780 0.160598 0.065172
0.314580 0.160955 0.064525
0.324380 0.161312 0.063957
0.334180 0.161670 0.063463
0.343980 0.162028 0.063043
0.353780 0.162386 0.062689
0.363580 0.162744 0.062400
0.373380 0.163101 0.062178
0.383180 0.163459 0.062017
