0.000980 0.139996
0.002940 0.139988
0.004900 0.139971
0.006860 0.139938
0.008820 0.139906
0.010780 0.139856
0.012740 0.139807
0.014700 0.139749
0.016660 0.139683
0.018620 0.139609
0.020580 0.139535
0.030380 0.139098
0.040180 0.138571
0.049980 0.138003
0.059780 0.137393
0.069580 0.136751
0.079380 0.136100
0.089180 0.135433
0.098980 0.134758
0.108780 0.134074
0.118580 0.133390
0.128380 0.132707
0.138180 0.132023
0.147980 0.131339
0.157780 0.130656
0.167580 0.129980
0.177380 0.129305
0.187180 0.128629
0.196980 0.127962
0.206780 0.127303
0.216580 0.126644
0.226380 0.125994
0.236180 0.125343
0.245980 0.124709
0.255780 0.124066
0.265580 0.123440
0.275380 0.122814
0.285180 0.122197
0.294980 0.121587
0.304780 0.120986
0.314580 0.120385
0.324380 0.119792
0.334180 0.119207
0.343980 0.118622
0.353780 0.118054
0.363580 0.117485
0.373380 0.116925
0.383180 0.116365
